2023-Jan-01
2024-Jan-01
Ticker,ranking,metricRankSum,priceToValue_rank,priceToValue_value,residualFreeCashFlowToEnterpriseValue_rank,residualFreeCashFlowToEnterpriseValue_value,returnOnInvestedCapitalLessCostOfCapital_rank,returnOnInvestedCapitalLessCostOfCapital_value,Country,Name,ProducingExcess,ReturnOnInvestedCapital,CostOfCapital,PercentInsiders,PercentInstitutions,MarketCapitalizationMln,IPODate,Price,TargetPrice,StrongBuy,Buy,Hold,Sell,StrongSell,URL
AMS.JSE,624,1685,616,66.4028,620,0.000532779,449,0.0243908,South Africa,Anglo American Platinum Ltd,Yes,0.0920996,0.0782716,78.563,6.565,475670,,44471.7,nan,nan,nan,nan,nan,nan,https://www.angloamericanplatinum.com
FSJ.LSE,625,1688,623,99.364,626,0.000428838,439,0.0265276,United Kingdom,James Fisher and Sons PLC,Yes,0.09487,0.0782219,47.794,49.01,163.109,,1663.84,nan,nan,nan,nan,nan,nan,https://www.james-fisher.com
ATRO.US,626,1703,553,2.53655,567,0.00853911,583,0.00754452,United States,Astronics Corporation,Yes,0.0756428,0.0686979,2.09,69.584,523.588,1984-09-07,30.45,20.33,0,1,2,0,0,https://www.astronics.com
HIK.LSE,627,1713,620,75.5601,612,0.000781907,481,0.0206864,United Kingdom,Hikma Pharmaceuticals PLC,Yes,0.0890288,0.0782131,30.731,42.982,4173.03,,1504.88,nan,nan,nan,nan,nan,nan,https://www.hikma.com
CPG.LSE,628,1714,628,140.553,628,0.000380675,458,0.0227428,United Kingdom,Compass Group PLC,Yes,0.0927206,0.0799124,0.159,78.23,34560.9,,1541.06,nan,nan,nan,nan,nan,nan,https://www.compass-group.com
ITRK.LSE,629,1723,630,151.983,627,0.000398248,466,0.0223712,United Kingdom,Intertek Group PLC,Yes,0.0907136,0.0782301,0.604,80.91,6776.41,,4306.4,nan,nan,nan,nan,nan,nan,https://www.intertek.com
AMBU-B.CO,630,1723,604,7.55964,556,0.0113306,563,0.00973744,Denmark,Ambu A/S,Yes,0.0794938,0.07829,24.651,35.512,19669.1,,161.531,nan,nan,nan,nan,nan,nan,https://www.ambu.com
HLMA.LSE,631,1736,637,234.195,629,0.000313981,470,0.0217448,United Kingdom,Halma PLC,Yes,0.0901834,0.0783659,2.029,64.821,7532.2,,1310.76,nan,nan,nan,nan,nan,nan,https://www.halma.com
REL.LSE,632,1736,631,152.33,623,0.000507079,482,0.0206539,United States,Relx PLC,Yes,0.0889963,0.0782355,0.429,58.873,54111,,1438.44,nan,nan,nan,nan,nan,nan,https://www.rell.com
CRDA.LSE,633,1749,633,192.51,636,0.000112723,480,0.0207073,United Kingdom,Croda International PLC,Yes,0.0890497,0.0782548,0.965,64.65,7062.43,,4236.77,nan,nan,nan,nan,nan,nan,https://www.croda.com
ITV.LSE,634,1752,624,105.296,613,0.0007791,515,0.0151753,United Kingdom,ITV PLC,Yes,0.0835177,0.0781636,10.309,59.15,2890.21,,94.9391,nan,nan,nan,nan,nan,nan,https://www.itv.com
NXT.LSE,635,1755,622,99.3351,614,0.00072355,519,0.0146463,United Kingdom,Next PLC,Yes,0.0805837,0.0757139,7.187,69.959,9477.1,,3527.12,nan,nan,nan,nan,nan,nan,https://www.nextplc.co.uk
DGE.LSE,636,1768,636,226.019,630,0.000300302,502,0.0176153,United Kingdom,Diageo PLC,Yes,0.0867273,0.0790174,0.153,62.922,71289.3,,2495.42,nan,nan,nan,nan,nan,nan,https://www.diageo.com
RCO.PA,637,1787,578,3.30089,578,0.00680009,631,0.00110215,France,Remy Cointreau,No,0.0684514,0.0740735,57.996,34.835,5956.66,,91.3306,nan,nan,nan,nan,nan,nan,https://www.remy-cointreau.com
ROR.LSE,638,1810,629,145.628,631,0.000286813,550,0.0114726,United Kingdom,Rotork PLC,Yes,0.079815,0.078286,0.685,75.899,2642.97,,247.311,nan,nan,nan,nan,nan,nan,https://www.rotork.com
INKP.JK,639,1815,642,24064.8,641,1.2374e-06,532,0.013464,Indonesia,Indah Kiat Pulp & Paper Tbk,Yes,0.082479,0.0782977,53.257,5.861,4.69137e+07,1990-07-16,11081.8,nan,nan,nan,nan,nan,nan,https://www.ikserang.com
SYNT.LSE,640,1821,641,855.113,642,6.21225e-07,538,0.0129688,United Kingdom,Synthomer plc,Yes,0.0813112,0.0782823,27.805,52.255,364.757,,2388.77,nan,nan,nan,nan,nan,nan,https://www.synthomer.com
SXS.LSE,641,1862,627,125.278,637,6.33175e-05,598,0.00573636,United Kingdom,Spectris PLC,No,0.0740788,0.0782217,1.544,97.892,3432.34,,1991.75,nan,nan,nan,nan,nan,nan,https://www.spectris.com
CHRT.LSE,642,1863,617,70.3198,610,0.000984809,636,0.000394008,United Kingdom,Cohort,No,0.0691212,0.0786642,37.799,43.994,208.163,,341.983,nan,nan,nan,nan,nan,nan,https://www.cohortplc.com

2017-Jan-01
2017-Dec-31
Ticker,ranking,metricRankSum,priceToValue_rank,priceToValue_value,residualFreeCashFlowToEnterpriseValue_rank,residualFreeCashFlowToEnterpriseValue_value,returnOnInvestedCapitalLessCostOfCapital_rank,returnOnInvestedCapitalLessCostOfCapital_value,Country,Name,ProducingExcess,ReturnOnInvestedCapital,CostOfCapital,PercentInsiders,PercentInstitutions,MarketCapitalizationMln,IPODate,Price,TargetPrice,StrongBuy,Buy,Hold,Sell,StrongSell,URL
BMA.US,0,19,8,0.0154188,1,1.16964,10,0.532582,Argentina,Banco Macro SA B ADR,Yes,0.595557,0.0697267,0,5.743,4698.93,2006-03-24,92.6305,21.8,1,0,2,3,1,https://www.macro.com.ar
NVO.US,1,22,18,0.0829879,2,0.789761,2,1.08074,Denmark,Novo Nordisk A/S,Yes,1.14371,0.0723856,0.007,8.223,438707,1982-01-04,22.6566,80.4,4,0,1,0,1,https://www.novonordisk.com
TGS.US,2,52,3,4.76508e-05,13,0.320749,36,0.27495,Argentina,Transportadora de Gas del Sur SA ADR,Yes,0.316261,0.0413106,0,2.67,3791.56,1994-11-17,18.5532,11.07,1,0,1,0,2,https://www.tgs.com.ar
YRD.US,3,78,17,0.0799251,4,0.631645,57,0.195116,China,Yirendai Ltd,Yes,0.258091,0.074,0,1.334,211.785,2015-12-18,43.6526,2.03,nan,nan,nan,nan,nan,https://www.yirendai.com
JM.ST,4,93,13,0.0276157,32,0.17489,48,0.221122,Sweden,JM AB (publ),Yes,0.285142,0.0654136,0.448,53.452,8463.03,,131.141,nan,nan,nan,nan,nan,nan,https://www.jm.se
EVC.US,5,99,34,0.197089,9,0.357041,56,0.198332,United States,Entravision Communications,Yes,0.252001,0.0536691,26.06,64.352,375.816,2000-08-02,5.5027,11.83,2,0,0,0,0,https://www.entravision.com
GELYY.US,6,102,32,0.194345,35,0.155823,35,0.279784,Hong Kong,Geely Automobile Holdings Ltd ADR,Yes,0.342759,0.071605,0,0.048,11598,,62.3485,nan,nan,nan,nan,nan,nan,https://www.geelyauto.com.hk
JSW.WAR,7,148,53,0.302786,57,0.120956,38,0.258188,Poland,Jastrzebska Spotka Weglowa SA,Yes,0.322394,0.0700995,55.17,6.599,5877.63,,96.27,nan,nan,nan,nan,nan,nan,https://www.jsw.pl
WIT.US,8,168,9,0.0158158,20,0.237328,139,0.115295,India,Wipro Limited ADR,Yes,0.142752,0.027457,0,2.531,25746.8,2000-10-19,4.007,4.28,0,1,1,4,2,https://www.wipro.com
HTRO.ST,9,179,36,0.23002,22,0.21482,121,0.122635,Sweden,Hexatronic Group AB,Yes,0.186656,0.0661537,16.095,53.939,8947.4,,15.0955,nan,nan,nan,nan,nan,nan,https://www.group.hexatronic.com/sv
CPH.TO,10,183,92,0.445878,50,0.129192,41,0.247685,Canada,Cipher Pharmaceuticals Inc,Yes,0.312485,0.0684162,42.355,0.805,106.655,,4.9,nan,nan,nan,nan,nan,nan,https://www.cipherpharma.com
AGX.US,11,210,99,0.464635,19,0.241613,92,0.149914,United States,Argan Inc,Yes,0.213166,0.0743,5.826,83.611,606.267,1995-08-18,39.0793,53.5,1,1,0,0,0,https://www.arganinc.com
TSM.US,12,221,11,0.025311,3,0.734379,207,0.0844851,Taiwan,Taiwan Semiconductor Manufacturing,Yes,0.132986,0.0485008,0.003,17.289,463095,1994-09-05,34.8482,112.01,6,3,2,0,0,https://www.tsmc.com
DOKA.SW,13,231,65,0.347789,137,0.0731056,29,0.318001,Switzerland,Dorma Kaba Holding AG,Yes,0.379747,0.061746,28.516,28.617,1766.68,,823.531,nan,nan,nan,nan,nan,nan,https://www.dormakaba.com
OMAB.US,14,232,12,0.0273383,15,0.292639,205,0.0854898,Mexico,Grupo Aeroportuario del Centro Norte SAB de CV,Yes,0.11804,0.0325499,0,10.983,4864.85,2006-11-29,31.0572,90.48,4,2,1,0,1,https://www.oma.aero
NTES.US,15,235,51,0.298156,18,0.24554,166,0.103025,China,NetEase Inc,Yes,0.166,0.0663374,1.375,14.696,65101.5,2000-06-30,61.8669,123.9,23,7,1,0,0,https://netease.gcs-web.com
LPL.US,16,240,2,4.20267e-05,8,0.409501,230,0.0759411,South Korea,LG Display Co Ltd,Yes,0.0949133,0.0189722,0,2.003,3127.31,2004-07-23,13.4199,4.1,0,0,0,1,0,https://www.lgdisplay.com
FMG.AU,17,251,21,0.121725,6,0.455102,224,0.0784068,,Fortescue Metals Group Ltd,Yes,0.130846,0.0524394,48.798,19.028,71585.9,,2.3157,nan,nan,nan,nan,nan,nan,https://www.fmgl.com.au
TLK.US,18,254,0,1.57525e-05,10,0.34852,244,0.0702518,Indonesia,Telkom Indonesia (Persero) Tbk PT ADR Rep 100 B,Yes,0.0891678,0.018916,0,3.724,24072.1,1995-11-14,24.7762,nan,nan,nan,nan,nan,nan,https://www.telkom.co.id
FOVSY.US,19,269,24,0.144782,23,0.213588,222,0.0793759,Turkey,Ford Otomotiv Sanayi AS ADR,Yes,0.126982,0.0476059,0,0,11419.2,,55.8939,nan,nan,nan,nan,nan,nan,https://www.fordotosan.com.tr
ASR.US,20,271,23,0.144101,103,0.0831469,145,0.108284,Mexico,Grupo Aeroportuario del Sureste SAB de CV ADR,Yes,0.147177,0.0388935,0,15.595,6304.8,2000-09-28,155.81,306.95,2,1,2,2,1,https://www.asur.com.mx
TEO.US,21,273,10,0.0162417,11,0.343974,252,0.0682729,Argentina,Telecom Argentina SA ADR,Yes,0.109939,0.0416658,0.019,1.929,3454.29,1994-12-09,23.7758,5.9,0,0,1,2,2,https://institucional.telecom.com.ar
INVA.US,22,279,119,0.530224,134,0.0738286,26,0.343075,United States,Innoviva Inc,Yes,0.404192,0.0611177,1.335,110.39,869.058,2004-10-05,14.19,14,0,0,1,0,0,https://www.inva.com
BPT.AU,23,281,35,0.202235,174,0.0648289,72,0.175545,Australia,Beach Energy Ltd,Yes,0.237097,0.0650484,31.785,21.534,3536.07,,1.1394,nan,nan,nan,nan,nan,nan,https://www.beachenergy.com.au
KRO.US,24,282,75,0.39063,131,0.074867,76,0.16909,United States,Kronos Worldwide Inc,Yes,0.232066,0.0639146,81.26,16.388,777.582,2003-12-09,18.282,8.67,1,0,0,2,0,https://kronostio2.com
1COV.XETRA,25,283,173,0.675187,59,0.119954,51,0.209584,Germany,Covestro AG,Yes,0.273099,0.0676956,4.578,55.899,9048.19,,64.5899,nan,nan,nan,nan,nan,nan,https://www.covestro.com
BSL.XETRA,26,285,171,0.655238,56,0.121058,58,0.191403,Germany,Basler Aktiengesellschaft,Yes,0.254918,0.0684812,61.452,17.722,287.374,,20.7539,nan,nan,nan,nan,nan,nan,https://www.baslerweb.com
MU.US,27,294,58,0.320356,117,0.0775613,119,0.124573,United States,Micron Technology Inc,Yes,0.183881,0.0593081,0.282,84.698,74436.6,1984-06-01,40.4241,67.48,18,8,10,1,1,https://www.micron.com
TCEHY.US,28,296,109,0.499447,63,0.115101,124,0.121928,China,Tencent Holdings Ltd ADR,Yes,0.183438,0.0615093,0,0.124,374061,,47.2102,35.91,1,0,1,0,0,https://www.tencent.com
EDEN.PA,29,302,165,0.649826,107,0.0801015,30,0.300394,France,Edenred SA,Yes,0.359756,0.0593616,0.471,73.395,12642.3,,21.3763,nan,nan,nan,nan,nan,nan,https://www.edenred.com
TUI1.XETRA,30,309,15,0.0538069,39,0.152605,255,0.0670163,Germany,TUI AG,Yes,0.110122,0.0431053,11.974,34.698,2648.21,,38.513,nan,nan,nan,nan,nan,nan,https://www.tuigroup.com/de-de
LHA.XETRA,31,311,45,0.272978,129,0.0751565,137,0.115977,Germany,Deutsche Lufthansa AG,Yes,0.172199,0.0562228,15.071,19.442,8419.42,,20.863,nan,nan,nan,nan,nan,nan,https://www.lufthansagroup.com
LEA.US,32,330,125,0.550362,102,0.0832866,103,0.136124,United States,Lear Corporation,Yes,0.1991,0.0656886,0.328,102.62,7940.24,2009-11-09,159.334,170.06,4,3,11,0,0,https://www.lear.com
EGY.US,33,331,326,1.21897,0,2.26919,5,0.703098,United States,Vaalco Energy Inc,Yes,0.766074,0.0634083,2.816,54.48,415.256,1993-01-29,0.6426,8.37,2,1,0,0,0,https://www.vaalco.com
DLAKY.US,34,332,83,0.414615,69,0.107596,180,0.0962609,Germany,Deutsche Lufthansa AG ADR,Yes,0.170261,0.074,0,0.009,9764.42,,34.1784,nan,nan,nan,nan,nan,nan,https://www.lufthansagroup.com
ES.PA,35,346,29,0.186769,27,0.201179,290,0.05612,France,Esso S.A.F.,Yes,0.119372,0.0708289,82.969,1.085,755.208,,53.3426,nan,nan,nan,nan,nan,nan,https://corporate.esso.fr
EVR.US,36,357,156,0.631266,51,0.12604,150,0.107633,United States,Evercore Partners Inc,Yes,0.170608,0.0713545,8.4,87.567,5043.56,2006-08-11,77.5055,133.83,3,4,1,0,0,https://www.evercore.com
ACLS.US,37,368,184,0.698048,144,0.0711724,40,0.253375,United States,Axcelis Technologies Inc,Yes,0.31635,0.071389,1.095,90.618,5337.11,2000-07-11,28.7,213.75,4,0,2,0,0,https://www.axcelis.com
PJT.US,38,372,228,0.863575,46,0.139357,98,0.138655,United States,PJT Partners Inc,Yes,0.204612,0.0739852,7.689,71.448,3091.33,2015-10-01,42.0765,nan,1,2,1,0,0,https://www.pjtpartners.com
CPRT.US,39,377,157,0.632481,150,0.0693965,70,0.176861,United States,Copart Inc,Yes,0.239098,0.0652487,9.483,82.579,41759.9,1994-03-16,10.8,51.4,4,2,4,1,0,https://www.copart.com
FFIV.US,40,379,291,1.05123,54,0.121737,34,0.28112,United States,F5 Networks Inc,Yes,0.342251,0.072,0.519,99.505,9270.78,1999-06-04,131.22,167.25,2,1,13,0,0,https://www.f5.com
SFR.AU,41,380,80,0.406417,37,0.154512,263,0.064771,,Sandfire Resources NL,Yes,0.126323,0.0717849,4.532,65.873,2737.38,,5.8861,nan,nan,nan,nan,nan,nan,https://www.sandfire.com.au
SHA.XETRA,42,384,66,0.352956,42,0.148335,276,0.0611442,Germany,Schaeffler AG Pref,Yes,0.118032,0.0568874,0,50.679,3255.41,,9.5056,nan,nan,nan,nan,nan,nan,https://www.schaeffler.com
LYB.US,43,390,150,0.616292,136,0.0732483,104,0.135705,United States,LyondellBasell Industries NV,Yes,0.197851,0.0621458,20.64,72.43,30296.2,2010-04-28,78.8454,100.42,4,5,12,2,1,https://www.lyondellbasell.com
CLF.US,44,391,113,0.51205,162,0.0666698,116,0.124798,United States,Cleveland-Cliffs Inc,Yes,0.172333,0.047535,1.59,65.313,7884.57,1987-11-05,6.8281,19.18,3,1,5,0,0,https://www.clevelandcliffs.com
NST.AU,45,401,155,0.63123,187,0.0626533,59,0.188554,,Northern Star Resources Ltd,Yes,0.250106,0.0716763,1.219,51.929,13308,,5.4729,nan,nan,nan,nan,nan,nan,https://www.nsrltd.com
CRUS.US,46,408,273,0.992078,47,0.134531,88,0.15186,United States,Cirrus Logic Inc,Yes,0.215574,0.0739887,0.356,95.925,3963.17,1989-06-09,51.86,91.83,5,1,3,1,0,https://www.cirrus.com
AFL.US,47,409,111,0.507357,53,0.124266,245,0.07009,United States,Aflac Incorporated,Yes,0.133066,0.0658111,9.434,59.829,45427.9,1984-07-19,37.9929,75.54,1,2,10,1,0,https://www.aflac.com
NOAH.US,48,409,20,0.119583,236,0.0522809,153,0.105997,China,Noah Holdings Ltd,Yes,0.168972,0.0656179,0.392,44.507,763.212,2010-11-10,44.9998,19.87,5,4,1,0,0,https://www.noah-fund.com
EGRX.US,49,416,230,0.866878,113,0.0782782,73,0.17095,United States,Eagle Pharmaceuticals Inc,Yes,0.233926,0.0710658,13.239,90.412,180,2014-02-12,53.42,17,1,0,0,0,0,https://www.eagleus.com
IAG.MC,50,418,50,0.293745,230,0.0526981,138,0.11564,Spain,International Consolidated Airlines Group S.A,Yes,0.168156,0.0525156,25.514,15.815,8501.32,,4.5939,nan,nan,nan,nan,nan,nan,https://www.iairgroup.com
CFP.TO,51,423,146,0.613649,155,0.0683481,122,0.122211,Canada,Canfor Corporation,Yes,0.185941,0.0685634,53.15,17.824,1904.94,,24.78,nan,nan,nan,nan,nan,nan,https://www.canfor.com
HPQ.US,52,424,334,1.23151,75,0.100215,15,0.426477,United States,HP Inc,Yes,0.488769,0.0622925,0.199,80.215,25368.9,1962-01-02,17.4071,30.84,2,1,12,2,1,https://www.hp.com
SEDG.US,53,425,240,0.895723,92,0.0876441,93,0.148795,Israel,SolarEdge Technologies Inc,Yes,0.211771,0.0739419,0.585,93.911,7324.8,2015-03-26,37.55,372.96,16,7,7,0,0,https://www.solaredge.com
RDY.US,54,425,7,0.0138513,44,0.145672,374,0.0414488,India,Dr. Reddy’s Laboratories Ltd ADR,Yes,0.0671006,0.0256519,0,12.02,11038.2,2001-04-11,35.5014,nan,3,1,0,1,0,https://www.drreddys.com
VWDRY.US,55,431,210,0.795128,73,0.103957,148,0.107709,Denmark,Vestas Wind Systems AS,Yes,0.170684,0.0721169,0,0.132,23278,,4.3996,nan,nan,nan,nan,nan,nan,https://www.vestas.com
CBAV.MC,56,431,187,0.705655,198,0.0595765,46,0.224227,Spain,Clinica Baviera,Yes,0.288062,0.068266,91.668,4.83,327.714,2007-04-03,7.2166,nan,nan,nan,nan,nan,nan,https://www.clinicabaviera.com
AEIS.US,57,435,247,0.905021,133,0.0741815,55,0.198435,United States,Advanced Energy Industries Inc,Yes,0.26141,0.074,1.021,102.007,3777.81,1995-11-17,66.6128,124.43,3,1,3,0,0,https://www.advancedenergy.com
TD.TO,58,436,41,0.259078,99,0.0847667,296,0.0551428,Canada,Toronto Dominion Bank,Yes,0.102215,0.0470726,0.108,58.351,145173,,57.4723,nan,nan,nan,nan,nan,nan,https://www.td.com
PFG.US,59,437,74,0.382982,34,0.160294,329,0.0483629,United States,Principal Financial Group Inc,Yes,0.111338,0.0649222,0.787,75.301,16893.5,2001-10-23,55.687,75.62,0,0,8,3,4,https://www.principal.com
NAII.US,60,442,71,0.368969,86,0.0924352,285,0.0572805,United States,Natural Alternatives International,Yes,0.118319,0.0719,20.758,33.494,38.9684,1987-03-13,10.3,nan,nan,nan,nan,nan,nan,https://www.nai-online.com
XOMA.US,61,443,60,0.337212,377,0.0342891,6,0.653991,United States,XOMA Corp,Yes,0.716966,0.0713105,0.642,65.299,160.849,1989-04-05,35.6,74,0,1,1,0,0,https://www.xoma.com
AX.US,62,443,117,0.521919,141,0.071828,185,0.0944743,United States,Axos Financial Inc,Yes,0.151265,0.056791,10.994,81.593,2647.13,2005-03-15,29.9,56.83,2,3,1,0,0,https://axosfinancial.com
EC.US,63,453,1,3.30893e-05,68,0.107836,384,0.0393922,Colombia,Ecopetrol SA ADR,Yes,0.0592684,0.0198762,0,1.679,23669.9,2007-08-27,8.1226,12.93,1,0,10,0,1,https://www.ecopetrol.com.co
WOR.US,64,461,81,0.409589,77,0.0974622,303,0.0531256,United States,Worthington Industries Inc,Yes,0.109766,0.0566405,39.54,46.732,2973.28,1990-03-26,21.8757,68,0,0,3,0,0,https://www.worthingtonindustries.com
WAF.XETRA,65,474,226,0.855074,105,0.0803433,143,0.109559,Germany,Siltronic AG,Yes,0.173074,0.074,44.501,31.397,2556,,94.3798,nan,nan,nan,nan,nan,nan,https://www.siltronic.com
AAOI.US,66,479,89,0.428844,281,0.0451177,109,0.130474,United States,Applied Opt,Yes,0.193449,0.0706325,8.457,30.67,302.75,2013-09-26,37.82,6.25,0,0,2,0,0,https://www.ao-inc.com
DHX.US,67,485,52,0.298307,7,0.450694,426,0.0346429,United States,DHI Group Inc,Yes,0.0917796,0.0571366,15.927,76.314,144.865,2007-07-18,1.9,8,2,1,0,0,0,https://www.dhigroupinc.com
LPX.US,68,485,115,0.519333,193,0.0612601,177,0.0985342,United States,Louisiana-Pacific Corporation,Yes,0.16151,0.068595,1.49,91.274,3749.54,1982-01-04,23.6826,nan,3,3,1,2,0,https://www.lpcorp.com
VBK.XETRA,69,487,144,0.609692,123,0.0757938,220,0.0805462,Germany,VERBIO Vereinigte BioEnergie AG,Yes,0.142088,0.0717274,70.824,11.372,2054.78,,7.4871,nan,nan,nan,nan,nan,nan,https://www.verbio.de
TPE.XETRA,70,490,142,0.60261,40,0.152316,308,0.0524885,Germany,PVA TePla AG,Yes,0.116004,0.0732313,0,40.284,389.543,,12,nan,nan,nan,nan,nan,nan,https://www.pvatepla.com
LRCX.US,71,505,261,0.951785,87,0.0915848,157,0.104741,United States,Lam Research Corp,Yes,0.16578,0.0663195,0.298,88.542,83050,1984-05-11,167.456,nan,14,3,11,1,0,https://www.lamresearch.com
KLIC.US,72,508,132,0.564884,62,0.11585,314,0.0506383,Singapore,Kulicke and Soffa Industries Inc,Yes,0.11177,0.0713871,3.077,104.035,2671.75,1990-03-26,22.06,nan,1,0,4,0,0,https://www.kns.com
GUI.PA,73,510,296,1.08962,171,0.0651361,43,0.240859,France,Guillemot Corporation S.A.,Yes,0.304112,0.0663373,68.733,5.346,84.9907,,4.1722,nan,nan,nan,nan,nan,nan,https://www.guillemot.com
CRTO.US,74,512,131,0.564591,38,0.154413,343,0.046451,France,Criteo Sa,Yes,0.109427,0.0739134,0.381,90.029,1609.63,2013-10-30,26.03,40.92,7,0,6,0,1,https://www.criteo.com
BA.US,75,520,387,1.42726,115,0.0779197,18,0.412599,United States,The Boeing Company,Yes,0.475575,0.0706712,0.088,61.121,113300,1962-01-02,281.047,234.56,14,2,9,0,0,https://www.boeing.com
DBG.PA,76,521,127,0.557478,146,0.0708752,248,0.0693876,France,Derichebourg,Yes,0.130777,0.0628111,47.185,20.188,657.672,,7.6989,nan,nan,nan,nan,nan,nan,https://www.derichebourg.com
BMM.F,77,524,16,0.0718899,5,0.456275,503,0.0244755,Germany,Brüder Mannesmann Aktiengesellschaft,Yes,0.0836343,0.0591588,0,0,6.84,,1.0649,nan,nan,nan,nan,nan,nan,https://bmag-online.de
WFG.TO,78,526,141,0.600186,207,0.0571412,178,0.0973696,Canada,West Fraser Timber Co Ltd,Yes,0.1611,0.0697813,32.745,45.426,8354.33,,71.5661,nan,nan,nan,nan,nan,nan,https://www.westfraser.com
CCU.US,79,531,4,0.000504645,17,0.269015,510,0.0237695,Chile,Compania Cervecerias Unidas SA ADR,Yes,0.043778,0.0200085,0,19.676,2202.23,1992-09-24,21.4342,18.95,2,1,4,0,0,https://www.ccu.cl
UTHR.US,80,532,271,0.989314,120,0.0764455,141,0.114718,United States,United Therapeutics Corporation,Yes,0.177694,0.0720008,1.77,99.973,10998.2,1999-06-17,147.95,282,7,2,2,2,0,https://www.unither.com
SWKS.US,81,542,299,1.09406,138,0.0726589,105,0.134555,United States,Skyworks Solutions Inc,Yes,0.195686,0.072,0.313,83.37,15671.5,1968-03-13,84.9913,120.51,12,3,14,1,0,https://www.skyworksinc.com
CON.XETRA,82,544,190,0.725113,65,0.111935,289,0.0561775,Germany,Continental Aktiengesellschaft,Yes,0.119693,0.0687284,46,29.233,12552.4,,182.162,nan,nan,nan,nan,nan,nan,https://www.continental.com
PNDORA.CO,83,546,211,0.795314,132,0.0746168,203,0.086272,Denmark,Pandora A/S,Yes,0.150292,0.0699136,0.422,55.827,67219.1,,548.282,nan,nan,nan,nan,nan,nan,https://www.pandoragroup.com
QRTEA.US,84,550,25,0.166818,201,0.0588536,324,0.0496801,United States,Qurate Retail Inc Series A,Yes,0.087253,0.0375729,8.278,81.779,351.175,2006-05-10,5.3451,0.8,0,0,1,1,0,https://www.qurateretail.com
KLAC.US,85,552,263,0.95469,81,0.0945468,208,0.0842315,United States,KLA-Tencor Corporation,Yes,0.14527,0.061784,0.23,91.757,63805.5,1980-10-08,94.506,521.47,8,2,10,2,0,https://www.kla.com
TLGO.MC,86,553,48,0.291594,21,0.227222,484,0.0265303,Spain,Talgo SA,Yes,0.0833006,0.0567703,46.227,24.333,461.541,,4.0942,nan,nan,nan,nan,nan,nan,https://www.talgo.com
AKW.PA,87,557,162,0.64824,205,0.058041,190,0.0916711,France,Akwel SA,Yes,0.154923,0.0664069,69.702,18.099,398.657,,30.3214,nan,nan,nan,nan,nan,nan,https://akwel-automotive.com
FL.US,88,559,199,0.758116,231,0.0526402,129,0.118983,United States,Foot Locker Inc,Yes,0.182235,0.0733621,1.727,110.757,1725,1970-01-02,37.9863,32.83,5,0,14,0,2,https://www.footlocker-inc.com
GRR.AU,89,560,19,0.0909675,316,0.0407287,225,0.0779656,,Grange Resources Limited,Yes,0.141716,0.0722128,52.694,17.542,538.163,,0.1155,nan,nan,nan,nan,nan,nan,https://www.grangeresources.com.au
CIEN.US,90,563,472,1.79482,71,0.106161,20,0.400486,United States,Ciena Corp,Yes,0.463948,0.063462,0.971,94.82,6615.93,1997-02-07,20.93,59.04,7,4,4,0,0,https://www.ciena.com
MTS.AU,91,564,86,0.42142,26,0.204803,452,0.0314985,Australia,Metcash Ltd,Yes,0.0940845,0.0669804,2.221,58.827,3644.43,,2.2855,nan,nan,nan,nan,nan,nan,https://www.metcash.com
ESSO.BK,92,576,90,0.429507,41,0.151927,445,0.0324012,Thailand,Esso (Thailand) Public Company Limited,Yes,0.0980332,0.0711567,66.994,11.076,33570.3,,15.0591,nan,nan,nan,nan,nan,nan,https://www.esso.co.th
UCTT.US,93,587,120,0.531217,385,0.0335241,82,0.157734,United States,Ultra Clean Holdings Inc,Yes,0.22071,0.0705873,2.421,91.084,1323.5,2004-03-25,23.09,39.33,2,1,0,0,0,https://www.uct.com
IDCC.US,94,588,188,0.707885,72,0.105034,328,0.048792,United States,InterDigital Inc,Yes,0.111768,0.0679474,1.371,97.304,2128.41,1990-03-26,66.8808,105.25,3,1,0,0,0,https://www.interdigital.com
